,name,artists,uri,id,playlist_uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:1MN5gnxpy3GeSFoldiWwGu,Bissa,Fatoumata Diawara,spotify:track:1MN5gnxpy3GeSFoldiWwGu,1MN5gnxpy3GeSFoldiWwGu,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.755,0.701,11.0,-8.408,0.0,0.0507,0.616,0.00118,0.191,0.735,108.996,184987.0,4.0
spotify:track:2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,2lnzGkdtDj5mtlcOW2yRtG,"['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh', 'spotify:playlist:4t64Ah1H7zemnlN017eg60', 'spotify:playlist:3RjVgQztU1Hg8P4eWpfo6X']",0.794,0.832,1.0,-4.862,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160.0,4.0
spotify:track:7ryBjpfKez6CAPAzIAEiF5,Africa,Salif Keita,spotify:track:7ryBjpfKez6CAPAzIAEiF5,7ryBjpfKez6CAPAzIAEiF5,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.757,0.893,7.0,-8.861,1.0,0.0465,0.274,0.0542,0.297,0.939,110.964,360200.0,4.0
spotify:track:3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,Juanes,spotify:track:3b1IQflSLrgzYQPGFzI9cl,3b1IQflSLrgzYQPGFzI9cl,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.696,0.758,4.0,-6.077,1.0,0.0263,0.172,3.09e-05,0.189,0.858,129.944,250693.0,4.0
spotify:track:1zGDBPoGZjAFtqWrTO6hfj,Me Llamo Juan,Adriel Favela,spotify:track:1zGDBPoGZjAFtqWrTO6hfj,1zGDBPoGZjAFtqWrTO6hfj,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.827,0.737,11.0,-5.394,1.0,0.0409,0.414,0.0,0.259,0.972,116.986,182051.0,3.0
spotify:track:4P8CkCo07vzRxla8bwZBBa,Las Cosas Pequeñas,Prince Royce,spotify:track:4P8CkCo07vzRxla8bwZBBa,4P8CkCo07vzRxla8bwZBBa,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.749,0.727,8.0,-6.014,1.0,0.0277,0.125,0.0,0.179,0.876,128.03,215867.0,4.0
spotify:track:0MyY4WcN7DIfbSmp5yej5z,Da Funk,Daft Punk,spotify:track:0MyY4WcN7DIfbSmp5yej5z,0MyY4WcN7DIfbSmp5yej5z,"['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh', 'spotify:playlist:1e1qi5XUB5TZo94ZfY9tQh']",0.806,0.7,0.0,-5.269,0.0,0.0752,0.00196,0.891,0.267,0.892,111.215,328680.0,4.0
spotify:track:4mmfy6hUNEiRE7SeFcfaok,Africa - feat. Knaan,Amadou & Mariam,spotify:track:4mmfy6hUNEiRE7SeFcfaok,4mmfy6hUNEiRE7SeFcfaok,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.696,0.868,11.0,-4.159,0.0,0.0485,0.0337,0.0,0.327,0.805,137.987,228307.0,4.0
spotify:track:0UGJsRE9T0r6sIMR3mQzUW,Rabiosa,"Shakira, Pitbull",spotify:track:0UGJsRE9T0r6sIMR3mQzUW,0UGJsRE9T0r6sIMR3mQzUW,"['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh', 'spotify:playlist:7vAq4e1vr1u01robRu4U1s', 'spotify:playlist:4t64Ah1H7zemnlN017eg60', 'spotify:playlist:3RjVgQztU1Hg8P4eWpfo6X']",0.834,0.823,0.0,-4.918,1.0,0.114,0.062,0.0,0.185,0.763,133.039,170600.0,4.0
spotify:track:4jGvv0UNnfvoOQeuZKNI2T,Superstar,Ice Prince,spotify:track:4jGvv0UNnfvoOQeuZKNI2T,4jGvv0UNnfvoOQeuZKNI2T,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.762,0.916,11.0,-4.05,1.0,0.227,0.165,0.0,0.176,0.623,123.888,256973.0,4.0
spotify:track:2h3Wy9FcPrp3q8QRvRP6zj,Tomen Nota,"Adriel Favela, Los Del Arroyo",spotify:track:2h3Wy9FcPrp3q8QRvRP6zj,2h3Wy9FcPrp3q8QRvRP6zj,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.748,0.735,2.0,-4.782,1.0,0.038,0.495,0.0,0.227,0.952,106.942,154387.0,3.0
spotify:track:1ixtaZc0Adil3yD1ItPqSl,Happy Up Here,Röyksopp,spotify:track:1ixtaZc0Adil3yD1ItPqSl,1ixtaZc0Adil3yD1ItPqSl,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.675,0.876,10.0,-3.83,1.0,0.126,0.0123,0.115,0.252,0.653,103.482,163667.0,4.0
spotify:track:7GhyiB8rG71HqBmG27w7qT,Mi Credo,K-Paz De La Sierra,spotify:track:7GhyiB8rG71HqBmG27w7qT,7GhyiB8rG71HqBmG27w7qT,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.709,0.774,2.0,-4.151,1.0,0.0597,0.673,5.54e-06,0.225,0.964,129.832,184280.0,4.0
spotify:track:5LsTMta9l87n8Z4zpBV2xL,Me Interesas,Noel Torres,spotify:track:5LsTMta9l87n8Z4zpBV2xL,5LsTMta9l87n8Z4zpBV2xL,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.779,0.694,9.0,-5.685,1.0,0.0295,0.712,0.0,0.216,0.919,126.079,176493.0,4.0
spotify:track:29YSHOiaiTb9uR5RbbJr9N,Lo Hecho Está Hecho,Shakira,spotify:track:29YSHOiaiTb9uR5RbbJr9N,29YSHOiaiTb9uR5RbbJr9N,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.872,0.725,5.0,-5.108,0.0,0.0827,0.431,4.74e-06,0.182,0.687,137.937,192693.0,4.0
spotify:track:4yk1OoIYOdocy7ZuHENtMu,Crimewave,"HEALTH, Crystal Castles",spotify:track:4yk1OoIYOdocy7ZuHENtMu,4yk1OoIYOdocy7ZuHENtMu,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.758,0.676,4.0,-7.535,0.0,0.0405,0.186,0.0177,0.245,0.887,119.982,258323.0,4.0
spotify:track:4d4mfz1H6PsC9QPr1w8rfD,Sedjedo,Angélique Kidjo - Ziggy Marley,spotify:track:4d4mfz1H6PsC9QPr1w8rfD,4d4mfz1H6PsC9QPr1w8rfD,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.731,0.705,6.0,-7.271,1.0,0.0558,0.311,2.81e-05,0.157,0.854,100.452,238747.0,3.0
spotify:track:1XqTT98Z08a2eOPCxyNr0H,Chérie Coco - feat. Soprano,"Magic System, Soprano",spotify:track:1XqTT98Z08a2eOPCxyNr0H,1XqTT98Z08a2eOPCxyNr0H,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.834,0.964,0.0,-3.822,1.0,0.232,0.198,0.0,0.176,0.68,127.994,216587.0,4.0
spotify:track:2ajEyNbeRmncM8TmqlVM7w,Azonto (feat. Tiffany),Fuse ODG,spotify:track:2ajEyNbeRmncM8TmqlVM7w,2ajEyNbeRmncM8TmqlVM7w,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.892,0.895,6.0,-3.065,1.0,0.157,0.163,0.0,0.185,0.961,125.973,230035.0,4.0
spotify:track:2zKonca6xuvXCT8qyWbPJK,Le Kwa Ukwu,Iyanya,spotify:track:2zKonca6xuvXCT8qyWbPJK,2zKonca6xuvXCT8qyWbPJK,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.755,0.887,0.0,-3.939,1.0,0.115,0.4,2.95e-06,0.171,0.897,125.03,216920.0,4.0
spotify:track:4EDfdYJ7mqXRoWAqzF1PVO,Ojos Así,Shakira,spotify:track:4EDfdYJ7mqXRoWAqzF1PVO,4EDfdYJ7mqXRoWAqzF1PVO,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.717,0.952,6.0,-4.902,1.0,0.0481,0.15,0.0,0.166,0.665,126.993,235733.0,4.0
spotify:track:0Qqrehp0IC6ppqIUz6mPCe,No Sigue Modas,Juan Magán,spotify:track:0Qqrehp0IC6ppqIUz6mPCe,0Qqrehp0IC6ppqIUz6mPCe,"['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh', 'spotify:playlist:4Jl9B5nP8HGKSd36dSBGrO', 'spotify:playlist:3GdEaac7ZxFsVUibdcdCBm', 'spotify:playlist:5Y66qEbKOTE8CGkCQv9oaq', 'spotify:playlist:4t64Ah1H7zemnlN017eg60', 'spotify:playlist:3edg5bJesqA8iSitSomqjQ']",0.709,0.801,0.0,-4.688,1.0,0.0533,0.0252,0.0,0.159,0.829,128.007,189840.0,4.0
spotify:track:0IFwqOXh5Z54TrN9rMzOQ7,Olofofo (feat. Wizkid),"Ice Prince, Wizkid",spotify:track:0IFwqOXh5Z54TrN9rMzOQ7,0IFwqOXh5Z54TrN9rMzOQ7,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.724,0.795,11.0,-5.72,1.0,0.151,0.347,0.0,0.157,0.802,119.93,283067.0,4.0
spotify:track:5SDMvQvHD3CSZURYGaiTGk,Queremos paz,Gotan Project,spotify:track:5SDMvQvHD3CSZURYGaiTGk,5SDMvQvHD3CSZURYGaiTGk,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.813,0.645,2.0,-6.429,1.0,0.0298,0.0133,0.773,0.147,0.814,110.992,315827.0,4.0
spotify:track:2ANeBRTHe6N0dq7dz7CaVJ,Ni Parientes Somos,Los Tigres Del Norte,spotify:track:2ANeBRTHe6N0dq7dz7CaVJ,2ANeBRTHe6N0dq7dz7CaVJ,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.849,0.605,0.0,-5.705,0.0,0.0544,0.321,0.0,0.193,0.968,109.913,158440.0,4.0
spotify:track:08rwXPBZ2DHOwnL7xaz044,Casualidad,"Nacho, Ozuna",spotify:track:08rwXPBZ2DHOwnL7xaz044,08rwXPBZ2DHOwnL7xaz044,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.828,0.855,10.0,-5.011,0.0,0.0625,0.0414,0.0,0.154,0.909,101.06,185200.0,4.0
spotify:track:498xVBRZ7lncbpOz8Pcx8r,Runnin',Kraak & Smaak,spotify:track:498xVBRZ7lncbpOz8Pcx8r,498xVBRZ7lncbpOz8Pcx8r,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.785,0.932,11.0,-5.992,1.0,0.067,0.000542,0.518,0.194,0.801,120.008,358556.0,4.0
spotify:track:2RizvNtmhG94OwIFxo6gVE,Open & Close,Fela Kuti,spotify:track:2RizvNtmhG94OwIFxo6gVE,2RizvNtmhG94OwIFxo6gVE,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.701,0.77,10.0,-8.64,0.0,0.0802,0.0831,0.481,0.157,0.706,106.07,893880.0,4.0
spotify:track:0hlXUgUiIfedkY56EktGpd,Amargo Adiós,Inspector,spotify:track:0hlXUgUiIfedkY56EktGpd,0hlXUgUiIfedkY56EktGpd,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.607,0.673,2.0,-4.036,0.0,0.0431,0.171,0.0,0.177,0.766,139.475,228307.0,4.0
spotify:track:6TGRZBZdDVimF8tmKrvTzI,Rayos De Sol (feat. Henry Mendez) - Original Mix,José de Rico,spotify:track:6TGRZBZdDVimF8tmKrvTzI,6TGRZBZdDVimF8tmKrvTzI,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.747,0.872,8.0,-4.233,1.0,0.0355,0.0742,0.00039,0.149,0.882,128.013,231562.0,4.0
spotify:track:79gkHjNTSyGPXEyGkNQ8zH,Cuando Me Enamoro,"Enrique Iglesias, Juan Luis Guerra 4.40",spotify:track:79gkHjNTSyGPXEyGkNQ8zH,79gkHjNTSyGPXEyGkNQ8zH,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.821,0.819,1.0,-3.627,1.0,0.0272,0.0104,5.49e-05,0.145,0.893,126.03,200347.0,4.0
spotify:track:4Y2oUgKIeCRkN93TUzFljq,Que Nadie Sepa Mi Sufrir,La Sonora Dinamita,spotify:track:4Y2oUgKIeCRkN93TUzFljq,4Y2oUgKIeCRkN93TUzFljq,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.654,0.815,4.0,-5.231,0.0,0.0511,0.326,4.83e-05,0.153,0.897,104.043,244963.0,4.0
spotify:track:64NibWSxMCKaxurg4OW5Dd,Jombolo,"Iyanya, Flavour",spotify:track:64NibWSxMCKaxurg4OW5Dd,64NibWSxMCKaxurg4OW5Dd,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.725,0.871,0.0,-6.456,1.0,0.0648,0.035,0.0,0.151,0.663,128.086,213809.0,4.0
spotify:track:65jBoUVmczqzez7JE60HFk,La Réalité,Amadou & Mariam,spotify:track:65jBoUVmczqzez7JE60HFk,65jBoUVmczqzez7JE60HFk,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.744,0.887,5.0,-5.905,1.0,0.0282,0.05,6.31e-05,0.137,0.973,131.967,212667.0,4.0
spotify:track:1Kgyx7NLtzsa3gWV1efGHu,Sexy Movimiento,Wisin & Yandel,spotify:track:1Kgyx7NLtzsa3gWV1efGHu,1Kgyx7NLtzsa3gWV1efGHu,['spotify:playlist:5jRiMzEDVYGRhjWT6fdfWh'],0.816,0.757,10.0,-6.16,0.0,0.0395,0.382,3.28e-06,0.147,0.726,104.992,209680.0,4.0
spotify:track:65iXgVBjiF7oOORNWo0hRV,Full Moon Rising,Neil Halstead,spotify:track:65iXgVBjiF7oOORNWo0hRV,65iXgVBjiF7oOORNWo0hRV,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M']",0.418,0.268,0.0,-13.636,1.0,0.0283,0.679,0.466,0.11,0.137,74.105,354440.0,4.0
spotify:track:1kp5odGdHGLW4kX4tZsN1j,La priére de l'absent,Dhafer Youssef,spotify:track:1kp5odGdHGLW4kX4tZsN1j,1kp5odGdHGLW4kX4tZsN1j,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:3CJ6C4Yn150VeJ9nAzbv2o']",0.328,0.183,0.0,-15.644,0.0,0.0452,0.858,0.894,0.114,0.204,79.392,402727.0,5.0
spotify:track:0TiDFGK6DkwmUBcR3itfbr,"Schumann - Kreisleriana, Opus 16 (1838)",Pet Music World,spotify:track:0TiDFGK6DkwmUBcR3itfbr,0TiDFGK6DkwmUBcR3itfbr,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M']",0.45,0.00696,2.0,-28.487,0.0,0.0409,0.967,0.86,0.0995,0.362,80.096,329000.0,5.0
spotify:track:1bXxpUDaP6MqUj3KNYNX0Z,Lindo Cihuatlan,Devendra Banhart,spotify:track:1bXxpUDaP6MqUj3KNYNX0Z,1bXxpUDaP6MqUj3KNYNX0Z,['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1'],0.344,0.379,5.0,-10.761,0.0,0.0288,0.975,0.609,0.0982,0.346,84.405,177673.0,3.0
spotify:track:6lNUewdE3ZY4vUMxXpHtIC,White Lake,Deaf Center,spotify:track:6lNUewdE3ZY4vUMxXpHtIC,6lNUewdE3ZY4vUMxXpHtIC,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC']",0.251,0.0754,10.0,-20.139,0.0,0.0325,0.921,0.879,0.0952,0.131,85.185,395440.0,3.0
spotify:track:0Vl8bCecLR1t49sQmCubbH,"Hægt, kemur ljósið",Ólafur Arnalds,spotify:track:0Vl8bCecLR1t49sQmCubbH,0Vl8bCecLR1t49sQmCubbH,['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1'],0.114,0.257,0.0,-14.266,1.0,0.0337,0.909,0.908,0.199,0.0624,88.846,333800.0,3.0
spotify:track:5rJy76PvwuLJcfOre5i4lG,Stave Peak,Loscil,spotify:track:5rJy76PvwuLJcfOre5i4lG,5rJy76PvwuLJcfOre5i4lG,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:1JxTwvO6Bn9weHdCki6F1D', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.0635,0.064,10.0,-28.591,0.0,0.0365,0.941,0.773,0.113,0.0311,65.983,398617.0,3.0
spotify:track:3OgkfYg13Jj96E982moWje,Dungtitled (In a Major),Stars Of The Lid,spotify:track:3OgkfYg13Jj96E982moWje,3OgkfYg13Jj96E982moWje,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M']",0.112,0.208,9.0,-22.618,1.0,0.0552,0.949,0.935,0.101,0.0285,74.31,354120.0,4.0
spotify:track:338gVNQ6VrY846H6pfy83N,Come Home,Hecq,spotify:track:338gVNQ6VrY846H6pfy83N,338gVNQ6VrY846H6pfy83N,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M']",0.101,0.447,11.0,-17.367,1.0,0.0619,0.932,0.954,0.642,0.0359,89.998,313920.0,4.0
spotify:track:7LexRayhzhSYyAbBSg6rc9,Music for Pets,Pet Music World,spotify:track:7LexRayhzhSYyAbBSg6rc9,7LexRayhzhSYyAbBSg6rc9,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk']",0.437,0.0642,4.0,-24.445,1.0,0.0304,0.916,0.945,0.102,0.108,89.977,362667.0,4.0
spotify:track:6QfL8UYTuaWo5LEYx5PpPX,Somnium,Robert Rich,spotify:track:6QfL8UYTuaWo5LEYx5PpPX,6QfL8UYTuaWo5LEYx5PpPX,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:6x97wrRWapX1KULW0sB2jj', 'spotify:playlist:1JxTwvO6Bn9weHdCki6F1D', 'spotify:playlist:39cvOXCq9ELLQMlDGseTgn', 'spotify:playlist:4GG318QlHxjk5g9MBTL9lK', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.06,0.131,3.0,-20.202,0.0,0.0448,0.97,0.977,0.113,0.032,67.282,492893.0,3.0
spotify:track:6EKyf3e7nlhVtRxROaIn3g,System,Carbon Based Lifeforms,spotify:track:6EKyf3e7nlhVtRxROaIn3g,6EKyf3e7nlhVtRxROaIn3g,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk']",0.134,0.113,9.0,-22.982,0.0,0.0386,0.962,0.94,0.119,0.0336,75.134,451953.0,4.0
spotify:track:2kHRtLyNbgN50h507hN8wJ,Structures From Silence (Excerpt),Steve Roach,spotify:track:2kHRtLyNbgN50h507hN8wJ,2kHRtLyNbgN50h507hN8wJ,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.0679,0.0137,4.0,-32.459,0.0,0.0418,0.976,0.873,0.104,0.0312,69.135,482000.0,4.0
spotify:track:6UfkNrMWg9UuPmzlbmACGD,Man & Woman's Best Friends,Pet Music World,spotify:track:6UfkNrMWg9UuPmzlbmACGD,6UfkNrMWg9UuPmzlbmACGD,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:3CJ6C4Yn150VeJ9nAzbv2o']",0.0763,0.106,1.0,-22.726,0.0,0.0463,0.833,0.759,0.111,0.0388,78.34,522043.0,5.0
spotify:track:6DlwrwFyx6kJqU4Um8sQAu,The Shape Of Things To Come,High Skies,spotify:track:6DlwrwFyx6kJqU4Um8sQAu,6DlwrwFyx6kJqU4Um8sQAu,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.132,0.0333,9.0,-29.937,0.0,0.0408,0.982,0.925,0.0623,0.051,66.526,365533.0,3.0
spotify:track:38n9cqj5lZ2xMF6IHq9TDg,Indian Summer,"Jónsi, Alex Somers",spotify:track:38n9cqj5lZ2xMF6IHq9TDg,38n9cqj5lZ2xMF6IHq9TDg,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:1JxTwvO6Bn9weHdCki6F1D', 'spotify:playlist:39cvOXCq9ELLQMlDGseTgn', 'spotify:playlist:4GG318QlHxjk5g9MBTL9lK', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.172,0.131,1.0,-16.875,1.0,0.037,0.946,0.808,0.105,0.0322,66.574,545413.0,4.0
spotify:track:0wEAQ5J185y2hfuMEGjKy9,Antennaria,Biosphere,spotify:track:0wEAQ5J185y2hfuMEGjKy9,0wEAQ5J185y2hfuMEGjKy9,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M']",0.192,0.0629,7.0,-29.318,1.0,0.0333,0.916,0.895,0.224,0.0273,71.228,304460.0,3.0
spotify:track:0lcj5YxWU0QECCzZdiw144,Music for Cat Sitting,Pet Music World,spotify:track:0lcj5YxWU0QECCzZdiw144,0lcj5YxWU0QECCzZdiw144,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk']",0.154,0.00846,3.0,-33.534,0.0,0.0451,0.986,0.873,0.107,0.0747,78.93,384000.0,3.0
spotify:track:1cWHaz5GDrhfnkXTIYlGHh,Stars - Remastered 2005,Brian Eno,spotify:track:1cWHaz5GDrhfnkXTIYlGHh,1cWHaz5GDrhfnkXTIYlGHh,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk']",0.149,0.0271,5.0,-33.771,1.0,0.0487,0.992,0.932,0.0632,0.0592,82.003,480280.0,3.0
spotify:track:0zzRCkORfCaNiK9QYubasW,Soixante Trois,Tinariwen,spotify:track:0zzRCkORfCaNiK9QYubasW,0zzRCkORfCaNiK9QYubasW,['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1'],0.737,0.29,7.0,-13.044,1.0,0.0338,0.652,0.544,0.118,0.248,77.703,253627.0,4.0
spotify:track:0TRq2ogAfvdVXKnZ6yvv9O,Nightfalls,Hecq,spotify:track:0TRq2ogAfvdVXKnZ6yvv9O,0TRq2ogAfvdVXKnZ6yvv9O,['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1'],0.147,0.0979,2.0,-22.11,1.0,0.0486,0.797,0.935,0.0788,0.028,82.203,291987.0,3.0
spotify:track:2zDbFhNBErLkUfwVslW3lY,Hands Playing Butterfly,Efterklang,spotify:track:2zDbFhNBErLkUfwVslW3lY,2zDbFhNBErLkUfwVslW3lY,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M']",0.149,0.264,1.0,-16.668,1.0,0.0426,0.99,0.58,0.101,0.0779,74.163,272373.0,4.0
spotify:track:2XWFxj1Ow2xQmzucZyELn3,Music for Meditation,Pet Music World,spotify:track:2XWFxj1Ow2xQmzucZyELn3,2XWFxj1Ow2xQmzucZyELn3,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:1JxTwvO6Bn9weHdCki6F1D', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.0659,0.0722,6.0,-21.881,0.0,0.0399,0.913,0.98,0.12,0.0388,60.224,664927.0,4.0
spotify:track:7eQ5mlLmrET0W3YokL2tiH,That Finger On Your Temple Is the Barrel of My Raygun,Stars Of The Lid,spotify:track:7eQ5mlLmrET0W3YokL2tiH,7eQ5mlLmrET0W3YokL2tiH,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:4GG318QlHxjk5g9MBTL9lK']",0.146,0.157,1.0,-19.471,1.0,0.0446,0.96,0.956,0.113,0.032,76.254,304493.0,3.0
spotify:track:2AILyCPBHrZMTed3ymNFkS,VLA - (edit),Carbon Based Lifeforms,spotify:track:2AILyCPBHrZMTed3ymNFkS,2AILyCPBHrZMTed3ymNFkS,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk', 'spotify:playlist:6x97wrRWapX1KULW0sB2jj', 'spotify:playlist:1JxTwvO6Bn9weHdCki6F1D', 'spotify:playlist:4GG318QlHxjk5g9MBTL9lK', 'spotify:playlist:5k8Gh7SKZJkzD2D3Jhx5a7']",0.113,0.105,1.0,-23.494,0.0,0.0454,0.824,0.9,0.0966,0.0279,63.718,601044.0,4.0
spotify:track:5Cr0fRWrB5C8AcfpkuxwL9,The Magic Place,Julianna Barwick,spotify:track:5Cr0fRWrB5C8AcfpkuxwL9,5Cr0fRWrB5C8AcfpkuxwL9,['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1'],0.126,0.22,3.0,-15.255,1.0,0.0337,0.983,0.965,0.197,0.0376,61.109,231080.0,4.0
spotify:track:36T8StRNdjtFeER4FFCvc4,Music for Cats,Pet Music World,spotify:track:36T8StRNdjtFeER4FFCvc4,36T8StRNdjtFeER4FFCvc4,"['spotify:playlist:1ZkSP8OtaReoRPjHgzijY1', 'spotify:playlist:6paBlQ1lWxQZwh7M5dAA2M', 'spotify:playlist:19fIZeXMdpoAwVm9eJ5aXC', 'spotify:playlist:229uXbLygxbD9ZPSK9cqjk']",0.203,0.0863,4.0,-26.256,1.0,0.0446,0.967,0.956,0.112,0.05,77.373,653435.0,3.0
